name,supplier,prod_key,comp_app_entropy,comp_src_entropy,comp_app_top1_prob,comp_src_top1_prob,comp_expected_heat_total,comp_top_products_json,comp_inferred_apps_json,comp_inferred_srcs_json
PRO_000663,SUP_0038,PROD::PRO_000663||SUP::SUP_0038,1.0882771009106114,0.3161978131893482,0.4577240778507941,0.904002808304784,12.886166449106726,"{""PROD::PRO_000664||SUP::SUP_0038"": 0.9997163862899038, ""PROD::PRO_000651||SUP::SUP_0038"": 0.9886078987290058, ""PROD::PRO_000662||SUP::SUP_0038"": 0.9859706818526814, ""PROD::PRO_000658||SUP::SUP_0038"": 0.9782180704347369, ""PROD::PRO_000660||SUP::SUP_0038"": 0.9741280094288367, ""PROD::PRO_000661||SUP::SUP_0038"": 0.9220453409516243, ""PROD::PRO_003312||SUP::SUP_0175"": 0.9011934406284458, ""PROD::PRO_000650||SUP::SUP_0038"": 0.8879513431717482, ""PROD::PRO_000654||SUP::SUP_0038"": 0.8804093294407103, ""PROD::PRO_000656||SUP::SUP_0038"": 0.8694657924987577}","{""金融信息服务"": 0.4577240778507941, ""银行金融服务"": 0.402183956701694, ""其他数字金融"": 0.09378322051438687, ""数字资本市场服务"": 0.046308744933125104}","{""其他未列明金融业"": 0.904002808304784, ""软件开发"": 0.09599719169521612}"
PRO_000662,SUP_0038,PROD::PRO_000662||SUP::SUP_0038,1.075204634171094,0.3132526681976448,0.5096917170543177,0.9053117117615614,13.029072373940748,"{""PROD::PRO_000663||SUP::SUP_0038"": 0.9859706818526814, ""PROD::PRO_000664||SUP::SUP_0038"": 0.9847497281853974, ""PROD::PRO_000660||SUP::SUP_0038"": 0.9844599688529359, ""PROD::PRO_000651||SUP::SUP_0038"": 0.9767438903531738, ""PROD::PRO_000658||SUP::SUP_0038"": 0.9761843412441641, ""PROD::PRO_000661||SUP::SUP_0038"": 0.9065960168278056, ""PROD::PRO_003312||SUP::SUP_0175"": 0.8791588919727409, ""PROD::PRO_000654||SUP::SUP_0038"": 0.87251958867911, ""PROD::PRO_000650||SUP::SUP_0038"": 0.8606888135214161, ""PROD::PRO_000656||SUP::SUP_0038"": 0.8576971701103137}","{""银行金融服务"": 0.5096917170543177, ""金融信息服务"": 0.35014667408977007, ""其他数字金融"": 0.09397321355772967, ""数字资本市场服务"": 0.04618839529818264}","{""其他未列明金融业"": 0.9053117117615614, ""软件开发"": 0.09468828823843849}"
PRO_000658,SUP_0038,PROD::PRO_000658||SUP::SUP_0038,1.0935419813317417,0.3193891400816565,0.4534377444725335,0.9025744872074798,12.890656404329555,"{""PROD::PRO_000660||SUP::SUP_0038"": 0.991980874006808, ""PROD::PRO_000651||SUP::SUP_0038"": 0.9909681994118084, ""PROD::PRO_000663||SUP::SUP_0038"": 0.9782180704347369, ""PROD::PRO_000662||SUP::SUP_0038"": 0.9761843412441641, ""PROD::PRO_000664||SUP::SUP_0038"": 0.9759110173921036, ""PROD::PRO_000661||SUP::SUP_0038"": 0.9228839357104939, ""PROD::PRO_003312||SUP::SUP_0175"": 0.9219331060566386, ""PROD::PRO_000654||SUP::SUP_0038"": 0.9193747487945458, ""PROD::PRO_000650||SUP::SUP_0038"": 0.9100942507326478, ""PROD::PRO_000656||SUP::SUP_0038"": 0.875405046411778}","{""金融信息服务"": 0.4534377444725335, ""银行金融服务"": 0.4031527735865996, ""其他数字金融"": 0.09715515774557762, ""数字资本市场服务"": 0.0462543241952892}","{""其他未列明金融业"": 0.9025744872074798, ""软件开发"": 0.09742551279252021}"
PRO_000667,SUP_0039,PROD::PRO_000667||SUP::SUP_0039,1.6160887614550263,2.069052751607824,0.5263939819848236,0.20639953651347934,10.98165869165826,"{""PROD::PRO_000666||SUP::SUP_0039"": 0.999805680994886, ""PROD::PRO_000665||SUP::SUP_0039"": 0.9932547961039853, ""PROD::PRO_000054||SUP::SUP_0020"": 0.47733374175458865, ""PROD::PRO_000037||SUP::SUP_0012"": 0.46246950273711607, ""PROD::PRO_001189||SUP::SUP_0084"": 0.3763848489971473, ""PROD::PRO_000646||SUP::SUP_0037"": 0.37630607783346504, ""PROD::PRO_001192||SUP::SUP_0084"": 0.3453065979784119, ""PROD::PRO_003541||SUP::SUP_0232"": 0.28920617734779364, ""PROD::PRO_000038||SUP::SUP_0012"": 0.27308105248125103, ""PROD::PRO_005729||SUP::SUP_0353"": 0.25088217366378673}","{""银行金融服务"": 0.5263939819848236, ""数字金融"": 0.10319976825673967, ""数字化零售"": 0.10319976825673967, ""供应链管理服务"": 0.06182971086186701, ""数字内容出版"": 0.059703622509947554, ""住宅房屋建筑"": 0.05179202853915838, ""互联网保险"": 0.04694055979536208, ""数据资源与产权交易"": 0.032846870457985816, ""数字社会"": 0.01409368933737626}","{""互联网相关服务"": 0.20639953651347934, ""其他未列明金融业"": 0.20504717411852913, ""纺织、服装及家庭用品批发"": 0.14898573092050632, ""城市公共交通运输"": 0.09854061137395745, ""国家行政机构"": 0.0954720430489815, ""金融信息服务"": 0.07768449562593528, ""互联网信息服务"": 0.059703622509947554, ""农业专业及辅助性活动"": 0.05637475734950504, ""互联网数据服务"": 0.05179202853915838}"
PRO_004040,SUP_0266,PROD::PRO_004040||SUP::SUP_0266,2.105603926370784,0.6928721893953359,0.2515493149872184,0.5117253135412028,7.852164796827353,"{""PROD::PRO_004000||SUP::SUP_0266"": 0.8825754001153653, ""PROD::PRO_004068||SUP::SUP_0266"": 0.8741842550685059, ""PROD::PRO_004001||SUP::SUP_0266"": 0.8556155572426658, ""PROD::PRO_004061||SUP::SUP_0266"": 0.8376940070799193, ""PROD::PRO_004084||SUP::SUP_0266"": 0.8350288746209628, ""PROD::PRO_004002||SUP::SUP_0266"": 0.812183726229412, ""PROD::PRO_004101||SUP::SUP_0266"": 0.8073910347641132, ""PROD::PRO_004075||SUP::SUP_0266"": 0.801068855916773, ""PROD::PRO_004003||SUP::SUP_0266"": 0.8009480727457193, ""PROD::PRO_004038||SUP::SUP_0266"": 0.8007711975872633}","{""数字化商务服务"": 0.2515493149872184, ""互联网资讯服务"": 0.1052288126334683, ""人力资源服务"": 0.10299362936056698, ""其他互联网平台"": 0.10083634566065731, ""网上税务办理"": 0.10051553374653181, ""资本投资服务"": 0.09718866409058918, ""咨询与调查"": 0.0964131007707202, ""法律服务"": 0.09639180964953978, ""银行金融服务"": 0.048882789100708174}","{""互联网数据服务"": 0.5117253135412028, ""互联网信息服务"": 0.4882746864587973}"
PRO_001840,SUP_0135,PROD::PRO_001840||SUP::SUP_0135,1.3251419062347722,2.0957737341587963,0.6088484293752355,0.21294765721248485,11.910645605989169,"{""PROD::PRO_001849||SUP::SUP_0135"": 0.9820858406757087, ""PROD::PRO_001842||SUP::SUP_0135"": 0.9132740212808779, ""PROD::PRO_001851||SUP::SUP_0136"": 0.9126240704989017, ""PROD::PRO_001850||SUP::SUP_0135"": 0.9029279724343336, ""PROD::PRO_001839||SUP::SUP_0135"": 0.7986851048245299, ""PROD::PRO_004351||SUP::SUP_0287"": 0.5033310807247842, ""PROD::PRO_000034||SUP::SUP_0012"": 0.45592360897571427, ""PROD::PRO_000870||SUP::SUP_0075"": 0.4321355675873877, ""PROD::PRO_001190||SUP::SUP_0084"": 0.3792020933377642, ""PROD::PRO_002726||SUP::SUP_0145"": 0.3721735749898538}","{""银行金融服务"": 0.6088484293752355, ""数字化租赁"": 0.1278953879847574, ""网络借贷服务"": 0.07381481213690065, ""供应链管理服务"": 0.06853558854318692, ""其他数字金融"": 0.05594607188571855, ""货币银行服务"": 0.03247985503710046, ""人身保险"": 0.03247985503710046}","{""互联网数据服务"": 0.21294765721248485, ""信息技术咨询服务"": 0.1476296242738013, ""法律服务"": 0.13718795552360363, ""软件开发"": 0.13573041357064233, ""其他信息技术服务业"": 0.12006036239887251, ""国家行政机构"": 0.06853558854318692, ""婚姻服务"": 0.06495971007420091, ""其他批发业"": 0.057002616517488836, ""其他未列明金融业"": 0.05594607188571855}"
PRO_001839,SUP_0135,PROD::PRO_001839||SUP::SUP_0135,1.2884795971874623,2.0415639499751577,0.6378572427094715,0.2823422390357471,12.053558892562128,"{""PROD::PRO_001849||SUP::SUP_0135"": 0.8590941185964844, ""PROD::PRO_001840||SUP::SUP_0135"": 0.7986851048245299, ""PROD::PRO_004351||SUP::SUP_0287"": 0.6992396810401521, ""PROD::PRO_001190||SUP::SUP_0084"": 0.6341384996494315, ""PROD::PRO_003830||SUP::SUP_0247"": 0.6139915995376912, ""PROD::PRO_000870||SUP::SUP_0075"": 0.6017234841668538, ""PROD::PRO_004349||SUP::SUP_0287"": 0.5578300511621926, ""PROD::PRO_001861||SUP::SUP_0140"": 0.5573202965240304, ""PROD::PRO_001842||SUP::SUP_0135"": 0.5542485521795761, ""PROD::PRO_001851||SUP::SUP_0136"": 0.5390573657068606}","{""银行金融服务"": 0.6378572427094715, ""数字化商务服务"": 0.09570695799704028, ""网络借贷服务"": 0.06695635965209223, ""其他数字金融"": 0.062248182090649744, ""货币银行服务"": 0.04689732259232203, ""人身保险"": 0.04689732259232203, ""电信"": 0.04343661236610213}","{""互联网数据服务"": 0.2823422390357471, ""信息技术咨询服务"": 0.13391271930418444, ""信息技术服务"": 0.12449636418129947, ""其他批发业"": 0.09884738943652045, ""国家行政机构"": 0.09570695799704027, ""婚姻服务"": 0.09379464518464405, ""法律服务"": 0.08402646012835982, ""电信"": 0.04343661236610213, ""互联网信息服务"": 0.04343661236610213}"
PRO_003992,SUP_0266,PROD::PRO_003992||SUP::SUP_0266,1.9897941210025456,1.1792401980126497,0.25588796668825936,0.5448806726798388,12.620001506579452,"{""PROD::PRO_004543||SUP::SUP_0298"": 0.8998191814556217, ""PROD::PRO_000051||SUP::SUP_0019"": 0.8640285562246712, ""PROD::PRO_001277||SUP::SUP_0092"": 0.6777678373429986, ""PROD::PRO_004111||SUP::SUP_0266"": 0.5798410787004253, ""PROD::PRO_004071||SUP::SUP_0266"": 0.5577564487422516, ""PROD::PRO_004052||SUP::SUP_0266"": 0.5210761295364301, ""PROD::PRO_004013||SUP::SUP_0266"": 0.49684468922660097, ""PROD::PRO_004124||SUP::SUP_0266"": 0.4665136963517723, ""PROD::PRO_004128||SUP::SUP_0266"": 0.4525582100426724, ""PROD::PRO_004088||SUP::SUP_0266"": 0.44966813828540375}","{""数字资本市场服务"": 0.25588796668825936, ""银行金融服务"": 0.24095370180972683, ""互联网房地产业"": 0.11360746827975382, ""互联网搜索服务"": 0.09349115518186821, ""金融信息服务"": 0.07585782278149907, ""数字化商务服务"": 0.07537338885383255, ""物联网技术服务"": 0.04827616546835336, ""可穿戴智能设备制造"": 0.04827616546835336, ""互联网数据服务"": 0.04827616546835336}","{""互联网数据服务"": 0.5448806726798388, ""互联网相关服务"": 0.19068413679928858, ""货币银行服务"": 0.15082772224111882, ""房地产租赁经营"": 0.11360746827975382}"
PRO_001842,SUP_0135,PROD::PRO_001842||SUP::SUP_0135,1.5840320812166213,2.16734790760701,0.5156218069386783,0.1792647407616503,11.585653337898538,"{""PROD::PRO_001851||SUP::SUP_0136"": 0.996951889366918, ""PROD::PRO_001850||SUP::SUP_0135"": 0.9866626967408134, ""PROD::PRO_001840||SUP::SUP_0135"": 0.9132740212808779, ""PROD::PRO_001849||SUP::SUP_0135"": 0.8979586229729483, ""PROD::PRO_001839||SUP::SUP_0135"": 0.5542485521795761, ""PROD::PRO_000034||SUP::SUP_0012"": 0.34601665059223596, ""PROD::PRO_004634||SUP::SUP_0298"": 0.24437804709160993, ""PROD::PRO_000035||SUP::SUP_0012"": 0.2143929628284572, ""PROD::PRO_002726||SUP::SUP_0145"": 0.21293144566920374, ""PROD::PRO_006100||SUP::SUP_0368"": 0.1945235269140515}","{""银行金融服务"": 0.5156218069386783, ""数字化租赁"": 0.1385378063478248, ""其他数字金融"": 0.12039699911572221, ""网络借贷服务"": 0.08073224068222301, ""供应链管理服务"": 0.06221823322589912, ""货币银行服务"": 0.019275302706418054, ""财产保险"": 0.019275302706418054, ""数字社会"": 0.014647436092272178, ""数字金融"": 0.014647436092272178, ""智能制造"": 0.014647436092272178}","{""法律服务"": 0.1792647407616503, ""软件开发"": 0.1774146119154764, ""信息技术服务"": 0.16421838647924142, ""信息技术咨询服务"": 0.16146448136444608, ""其他信息技术服务业"": 0.09966100078017337, ""其他未列明金融业"": 0.07326563178346122, ""国家行政机构"": 0.06221823322589915, ""货币银行服务"": 0.043942308276816555, ""化学药品原料药制造"": 0.0025700403608557416, ""其他未列明制造业"": 0.0025700403608557416}"
PRO_001841,SUP_0135,PROD::PRO_001841||SUP::SUP_0135,1.0336170033372254,1.3850930580417817,0.6389245852145076,0.4266411990599269,12.40701909848041,"{""PROD::PRO_001845||SUP::SUP_0135"": 1.0, ""PROD::PRO_001848||SUP::SUP_0135"": 1.0, ""PROD::PRO_001844||SUP::SUP_0135"": 1.0, ""PROD::PRO_001843||SUP::SUP_0135"": 1.0, ""PROD::PRO_001847||SUP::SUP_0135"": 1.0, ""PROD::PRO_001846||SUP::SUP_0135"": 1.0, ""PROD::PRO_001861||SUP::SUP_0140"": 0.323756161135047, ""PROD::PRO_001839||SUP::SUP_0135"": 0.29963653935425427, ""PROD::PRO_003830||SUP::SUP_0247"": 0.22726670991758413, ""PROD::PRO_001190||SUP::SUP_0084"": 0.1810103078722759}","{""银行金融服务"": 0.6389245852145076, ""网络借贷服务"": 0.2133205995299634, ""数字化租赁"": 0.09241308191536546, ""数字化商务服务"": 0.03232044720854755, ""电信"": 0.02302128613161589}","{""互联网数据服务"": 0.4266411990599269, ""其他信息技术服务业"": 0.3270398968507066, ""信息技术服务业"": 0.14221373301997564, ""国家行政机构"": 0.03232044720854756, ""其他批发业"": 0.02574215159761144, ""电信"": 0.023021286131615894, ""互联网信息服务"": 0.023021286131615894}"
