name,supplier,textemb_0,textemb_1,textemb_2,textemb_3,textemb_4,textemb_5,textemb_6,textemb_7,textemb_8,textemb_9,textemb_10,textemb_11,textemb_12,textemb_13,textemb_14,textemb_15,textemb_16,textemb_17,textemb_18,textemb_19,textemb_20,textemb_21,textemb_22,textemb_23,textemb_24,textemb_25,textemb_26,textemb_27,textemb_28,textemb_29,textemb_30,textemb_31,textemb_32,textemb_33,textemb_34,textemb_35,textemb_36,textemb_37,textemb_38,textemb_39,textemb_40,textemb_41,textemb_42,textemb_43,textemb_44,textemb_45,textemb_46,textemb_47,textemb_48,textemb_49
PRO_000020,SUP_0003,0.01504301993516134,0.02198188604348295,0.009650508008447243,0.007150014974478065,0.004150727061356418,0.012323438644728846,0.03074566728675483,-0.03230705157196297,-0.03951881298308999,-0.01560650886887854,-0.004632476357039731,0.027315767706101998,-0.007580194515558843,-0.05391038020242897,-0.008424941307773132,-0.01130960985215327,-0.008685738676734875,0.010763637715747561,0.029590074784554478,-0.04656494757520676,0.04870171934279321,-0.051059519446887996,0.03498729535412133,-0.015153799004075286,0.06290689360540534,-0.018593490598916004,-0.10403498802612468,0.03577117013467707,-0.003968097065931604,0.05655337440775578,-0.01066439488737413,-0.02655198383487874,0.018215887306497758,0.010257516452927724,0.03756000744164225,-0.03984125152481582,0.050176003830119956,-0.012567848720386025,0.03796160203430199,0.027903821761425595,-0.013431801266125804,0.0138041980658129,0.06010726065551546,-0.08225103309491126,0.05194602435378594,0.04116038299933609,0.059762308890949724,0.011017819525153932,-0.04169923883270801,-0.05233695891898836
PRO_000021,SUP_0004,0.009944435751662081,0.027734954166949,0.0751334571107723,0.5246973746559491,-0.11649596316544351,-0.06571739526583026,-0.049836690311227685,0.03264125298142009,0.05082474039726027,-0.08149103563883912,-0.0156755180156182,-0.010772423717269363,-0.008408064732454437,-0.002829896620008096,0.013169795898241512,0.06468131986902212,0.27419199575810976,0.21708204269444342,0.19169072617646024,-0.1551945463216665,-0.11703359943440059,0.1399703182621259,-0.12259125160045653,-0.06024768559004144,0.047461094592489234,-0.027918813825147007,-0.023586411256938045,0.028069936097429287,0.004621945360428049,0.0057313863588298935,-0.025779859316957747,0.01259620096036239,0.040374616775967244,-0.047467287143576245,-0.028588491155044735,-0.05809764111894183,-0.0923377946426384,-0.04940923451839368,-0.0015231776908641147,0.016707475338961723,0.03709868980215074,-0.03884822910991982,-0.0038660779326258683,-0.01729793289176229,-0.008836515634176048,0.0006235046933421329,-0.022825566253769518,0.013232245917286407,-0.03972322302600893,0.05671914635990138
PRO_000022,SUP_0004,0.003641080181897033,0.02764397143336686,0.08289287635736642,0.6131877522991139,-0.1401403229326923,-0.08407558522878694,-0.09467055844650207,0.05945426809939594,0.0836723900653157,-0.12031258938162308,-0.02304125525314692,-0.025488182389465097,-0.009347069062972143,0.019792227075519492,0.030402126361769043,0.13985152166922066,0.4631543208099782,0.3586591009637205,0.13056309934622437,-0.09726128868076465,-0.02534758749503406,0.04858508372920911,-0.07908632541553166,-0.0648215929313536,0.025301262968845977,0.015591157331603843,-0.016949691301380836,0.0270144056702034,-0.01291273047879949,-0.01117278613964753,-0.03601069224164246,0.0013736942808825908,-0.007309784460762834,-0.00639940643898464,-0.01648444079153642,0.025962284964652246,-0.0098007052418757,-0.001988484115517413,0.03824814237379077,-0.04015488308455671,-0.08011120836996899,-0.03850336658470793,-0.004650486697476943,-0.025257218523879642,-0.03073708087378681,0.0026971810603480125,-0.012823558971981347,0.028589966011491347,0.01800076526928858,0.009353527007932861
PRO_000027,SUP_0007,0.01969145752010048,0.029280283123098754,0.018962429668368815,0.016622283871030173,0.022711577712440922,0.01534305609921221,0.0873647000789434,-0.061503753177697226,-0.07915541757982675,-0.040634779149774966,0.028757943279125127,0.021293887633925215,-0.019845260574387714,-0.038574675993188395,-0.03423436566361748,-0.001491331547756573,0.026462035372387394,-0.013253022701409604,0.047767049880379824,0.03302176938974209,0.05518182698837534,-0.0012566012099912635,-0.003421527072545283,-0.015813768619833662,0.0194528389629197,0.0036082852655370742,-0.04588589632930805,0.011733467217640335,-0.0018630829165741584,-0.009970061075680159,0.1513416176083128,0.012922485754574673,0.025433881006549957,-0.023732088691363486,0.027338222231908318,0.005750750759622476,0.00904299599993118,-0.02171845225658256,-0.04144884512598828,-0.05084370455753083,0.03860525056791072,0.0030716448101313124,0.0047627337737058415,0.006651791040083882,0.026374190642846337,-0.048850501566406995,-0.08775775042567252,0.09483583227896529,-0.04481304964547868,0.020866889242542052
PRO_000033,SUP_0012,0.030112404674765808,0.06287595258504625,0.04877269315515441,0.020910151235460882,0.02188886992263226,0.030010355555995433,0.11420089550660753,-0.097733927612159,-0.08311874985306834,-0.0784073762283688,0.005206526518073384,0.03326564156623813,0.05055175590313963,-0.06252721623893165,-0.01478755972444994,-0.06461574946836532,-0.02699300347411289,0.06565912143837987,-0.020901125764933838,-0.05098644388321813,-0.027836028822347834,-0.14209885558624127,-0.045299539984837836,0.01684407596017632,-0.038464996867408036,-0.06331836659009797,0.028380266546260295,0.035730772595696396,-0.01703331640394365,-0.06762245936247206,-0.042567474400894006,-0.0009300942692549753,-0.011665507316946709,-0.07461365015473317,0.04228561043336983,0.04391448889005379,0.003858710176678354,0.019028569892587284,0.017033470972463275,-0.0940619549596006,-0.011742686665251965,0.01689994077899019,0.04280491703884709,0.09650328783309321,-0.060175977679083496,-0.06464689406114402,-0.011578503005431102,-0.052021145738495096,-0.020011216401945132,-0.013908406299856244
PRO_000034,SUP_0012,0.027996294154552712,0.03284930157329231,0.03801244073115387,0.013763660005823257,0.026669135204067065,0.03768139578945019,0.09969939978820888,-0.08723303394818394,-0.030796169180410074,-0.057247851704784386,0.07158374070521192,0.08208536537747577,0.015642460587554006,-0.061023217644662744,-0.020424420592307767,-0.04564620314370982,-0.03819455220257732,0.13099296932227056,-0.028570170724192948,0.06390778625735614,-0.0954729616353131,-0.06778973136241047,-0.033632009831953406,0.03006904139875262,-0.04738811359055674,-0.03269000421621979,0.043192646149750435,0.052972502210314264,0.08145021223052128,-0.07835670758014529,0.015113762006612835,-0.026458897845262275,-0.016036778843235424,-0.018052802112234624,0.05277671402540084,0.07272586060949682,-0.012609029677079534,0.03386191209358981,-0.04355523993048212,-0.046484977304251766,0.04251764429772405,-0.023353823769343855,0.02228005527303313,0.0654878733457741,-0.03865281039254645,-0.13671694454951747,0.0295304550578092,0.048429066214716106,-0.026593250312253198,-0.013831864708774372
PRO_000035,SUP_0012,0.016868068806211736,0.024036612888330384,0.012062947512084766,0.019415597481600048,0.020058558642686772,0.015856767771564355,0.0735564187811679,-0.05459542284831834,-0.06558265837249867,-0.04612164502991124,0.018109738007978535,0.030579707505049975,0.050618785961121855,-0.05998140413737103,-0.001472501982595334,-0.029619911122016198,-0.020314427369053943,0.04615973541930926,-0.00910991791150851,-0.010456689103135396,-0.01675158523133282,-0.0652912165233739,-0.03836110345433563,0.03224132640469417,0.01184048876596529,0.0025677364778697517,0.0148092706909506,0.01438491765310905,-0.05267773948314058,0.019622850110618588,-0.028510969934130766,-0.019439097139147158,0.005813348448087693,-0.01005159547643132,0.046034624368572835,0.03747119664379712,-0.0028978399046581055,0.011107576070802113,0.005964375684589166,-0.06124000140317701,-0.03521332649582125,0.030570665584259797,0.041010773956164495,0.06806366718166568,0.002683720725338402,-0.08371441694710409,0.02089236524877482,-0.044452057178763923,-0.01221463331609227,-0.02578706738307822
PRO_000036,SUP_0012,0.011604197760578644,0.018303114659368815,-0.0007574656638731174,0.006802358672500095,0.0019496436984875673,0.026153383920298864,0.02489031657760397,-0.019028409263820368,-0.008884624817451841,-0.014559220922785105,-0.0023974763557469744,0.003800154356865659,0.05147699192286464,-0.029921343718437857,0.048560539664017896,-0.03538606901887259,0.0005116207987261789,0.011161071940947507,0.001086168361917927,-0.00685043804158102,-0.027109079022097915,-0.057809337358997924,-0.04729120668992442,0.059106498032144295,-0.015369429696377121,-0.02702002055264277,-0.009965630944376327,0.01506727609666433,-0.05736940546698617,0.01958491010413005,-0.03229505002515721,-0.0044085149081836495,0.017753078671912607,-0.050836752559099245,0.00987070382447662,0.0682688530231084,-0.021002010776626237,0.012127517151563457,0.027654048252838105,-0.02033677373474736,-0.011917540583231226,0.03388847762052609,0.07522048116412003,0.027171499643474158,-0.014365772489187197,-0.030326472324908094,-0.027515118275439093,-0.05307021944444788,-0.023709911996470972,-0.0346154885412401
PRO_000037,SUP_0012,0.06495612965528723,0.03142525278497641,0.019500042071459243,0.02478568414381787,0.020491299629286284,0.025385086085461795,0.14791401012595362,-0.08879917034424019,-0.11255841920378738,-0.09882823461018958,0.044666191810588736,0.030340511364118736,0.056044972551655525,-0.014057624635144837,-0.054998495596914825,-0.05132338337807716,-0.01823589234288992,0.061311191465237315,0.018848326599133096,-0.02403289764828351,-0.004315778385723747,-0.1848924396956901,-0.11559252689061755,-0.04833680578813466,-0.04423259934676146,0.0006174736352920051,0.16842480161190787,0.01005922689275289,-0.02434381363164658,0.07256149063012676,0.028990737173437038,-0.0972158171427822,0.005961120910327581,-0.044571062160747285,0.03554437766668392,0.10252645345753325,-0.07014674621016198,0.030196085763681074,0.0018834605202058784,-0.05751748551767754,0.11227146497497828,-0.03626486160137453,-0.010062089962081307,0.012000448967639864,-0.0007885732648990115,-0.19098369342431337,-0.05702201164471411,0.1021081669385068,-0.06925006324332186,-0.03410575196884006
PRO_000038,SUP_0012,0.03374229327763497,0.03855371978305335,0.04912505188159265,0.011371345393364637,0.018389643355262452,0.011165674680429727,0.1096644786027,-0.09045214795953965,-0.0927719664444183,-0.07680609138328735,0.02732072402925939,0.05635249206199629,0.01660860546062722,-0.04284189423976191,-0.019324198668487412,-0.01172493318835588,0.005531229787669867,0.030281801012963672,-0.03275179109562973,-0.02174755664918395,-0.029113615419005926,-0.07310059954163287,-0.035775276867033565,-0.02136344151201649,-0.04284165779819376,-0.009492793870048512,0.07535773309179347,0.004039695375594821,0.023893792215613382,0.002012859346944317,-0.0002487797225337718,-0.003106061914863225,-0.034338654852279195,-0.0007577509007635763,0.054939284779085516,0.07966022427018654,-0.026317727450215794,0.03336267009129166,-0.012512050717792276,-0.06879871163023314,0.07396519957991461,-0.023771608256441812,0.016273197617709186,0.08114927993640912,-0.02749482851557846,-0.11633629172053661,0.01864009384510255,0.016021739963003944,-0.02906288853486341,-0.005611523588953221
